Unnamed: 0,user_location,id,date,text,in_reply_to_status_id,in_reply_to_user_id,retweet_original_user,retweet_original_tweet_id,hashtags,retweet_count,favorite_count,source,user_id,cleaned
45,"London, England",1516638266300243972,2022-04-20 04:41:55+00:00,Ukrainian Using Surveillance drones to locate and destroy Russian Military Vehicles #RussiaUkraineWar #UkraineRussiaWar #Ukraine https://t.co/02hqu1KGKA,,,,,['RussiaUkraineWar'],2,6,Twitter for Android,1.516314909675565e+18,ukrainian using surveillance drones to locate and destroy russian military vehicles russiaukrainewar ukrainerussiawar ukraine
46,"Kuala Lumpur, Malaysia",1513790584666075140,2022-04-12 08:06:14+00:00,"https://t.co/qMHDxK1aUy

Jack Matlock, US Ambassador to the USSR: We face an avoidable crisis between the US &amp; #Russia that was predictable, willfully precipitated https://t.co/wANadzc8hW

#Biden #Putin #Ukraine #UkraineRussiaWar #RussiaUkraineWar #UkraineRussianWar #NATO #Truth",,,,,,3,1,Twitter Web App,1.1997681328327762e+18,jack matlock us ambassador to the ussr we face an avoidable crisis between the us amp russia that was predictable willfully precipitated biden putin ukraine ukrainerussiawar russiaukrainewar ukrainerussianwar nato truth
47,,1517749297684615169,2022-04-23 06:16:45+00:00,"Erdogan torna a invadere il Kurdistan. Stiamo parlando dello stesso uomo che voleva mediare per la pace Russia-Ucraina? No, vero?

#Erdogan #Kurdistan #Peace #RussiaUkraineWar #Russia #Ukraine️ #Putin #Zelensky #23aprile",,,,,,16,64,Twitter for Android,2322424306.0,erdogan torna invadere kurdistan parlando stesso uomo voleva mediare pace russia-ucraina no vero erdogan kurdistan peace russiaukrainewar russia ukraine️ putin zelensky 23aprile
48,"Kuala Lumpur, Malaysia",1513770068936900609,2022-04-12 06:44:43+00:00,"https://t.co/YSksBpaYgk

Your homeland is your
- 1st step/word/love
- loved ones &amp; friends

Your country gave you everything you have

If you can't even face the #Truth to save your country, you know who you are

https://t.co/4QKHtSc9Ru

#Biden #Putin #Ukraine #RussiaUkraineWar",,,,,,6,4,Twitter Web App,1.1997681328327762e+18,your homeland is your 1st step/word/love loved ones amp friends your country gave you everything you have if you ca n't even face the truth to save your country you know who you are biden putin ukraine russiaukrainewar
49,"Sydney, Australia",1504434949201358848,2022-03-17 12:30:17+00:00,"An outstanding article @Consortiumnews by veteran journalist Diana Johnstone. Journalists who don’t know history are not worth reading. Johnstone, who is now close to 90 yrs of age, is not one of those reporters. #RussiaUkraineWar https://t.co/qPzJ66O5B1",,,,,,46,75,Twitter for iPhone,1197040238.0,an outstanding article consortiumnews by veteran journalist diana johnstone journalists who don ’ t know history are not worth reading johnstone who is now close to 90 yrs of age is not one of those reporters russiaukrainewar
50,"Kuala Lumpur, Malaysia",1513766272592654338,2022-04-12 06:29:38+00:00,"https://t.co/SCoBsD5MIO

What helps understand what's going on cannot be ugly or inconvenient

#Hypocrisy is ugly, not the #Truth 

https://t.co/4QKHtSc9Ru

#Biden #Putin #Ukraine #UkraineWar #UkraineRussiaWar #RussiaUkraineWar #UkraineUnderAttack #RussiaUkraineConflict #Facts",,,,,['Hypocrisy'],4,4,Twitter Web App,1.1997681328327762e+18,what helps understand what 's going on can not be ugly or inconvenient hypocrisy is ugly not the truth biden putin ukraine ukrainewar ukrainerussiawar russiaukrainewar ukraineunderattack russiaukraineconflict facts
51,In Space,1517677112005734403,2022-04-23 01:29:55+00:00,"What we doing this weekend?

with Mr. 24/7 @FredDiBiaseMDM
Co Host 🎙@FreakySourPatch

Speakers 🔊 @_clairvoyantee @LawWatusi @lana43251285 @100KryptoKeyz @560ft @wpdonutHQ @TACV666 

#ConspiracyTheories #EarthDay #RussiaUkraineWar #NFTs #NFT #EarthDay2022 https://t.co/SVUO4RXLTM",,,,,,8,9,Twitter for iPhone,20993842.0,what we doing this weekend with mr. 24/7 freddibiasemdm co host 🎙 freakysourpatch speakers 🔊 _clairvoyantee lawwatusi lana43251285 100kryptokeyz 560ft wpdonuthq tacv666 conspiracytheories earthday russiaukrainewar nfts nft earthday2022
52,"Kuala Lumpur, Malaysia",1513786121964384257,2022-04-12 07:48:30+00:00,"https://t.co/U0Wonhw2CC

Unity with criminals who dream of violence undermines #RuleOfLaw &amp; makes violence inevitable

Deliberately offensive remarks &amp; call for regime change prolong #UkraineWar

https://t.co/GhPCRTh78H

#Biden #Putin #racism #BLM #Russia #RussiaUkraineWar #NATO",,,,,['RuleOfLaw'],3,1,Twitter Web App,1.1997681328327762e+18,unity with criminals who dream of violence undermines ruleoflaw amp makes violence inevitable deliberately offensive remarks amp call for regime change prolong ukrainewar biden putin racism blm russia russiaukrainewar nato
53,,1517885846661251072,2022-04-23 15:19:21+00:00,The rocket and the destructions that it made in #Odesa. #RussiaUkraineWar https://t.co/nJ274h8PDj,,,,,"['Odesa', 'RussiaUkraineWar']",1,0,Twitter for iPhone,1.4975407661298647e+18,the rocket and the destructions that it made odesa russiaukrainewar
54,"Kuala Lumpur, Malaysia",1513786121964384257,2022-04-12 07:48:30+00:00,"https://t.co/U0Wonhw2CC

Unity with criminals who dream of violence undermines #RuleOfLaw &amp; makes violence inevitable

Deliberately offensive remarks &amp; call for regime change prolong #UkraineWar

https://t.co/GhPCRTh78H

#Biden #Putin #racism #BLM #Russia #RussiaUkraineWar #NATO",,,,,['RuleOfLaw'],3,1,Twitter Web App,1.1997681328327762e+18,unity with criminals who dream of violence undermines ruleoflaw amp makes violence inevitable deliberately offensive remarks amp call for regime change prolong ukrainewar biden putin racism blm russia russiaukrainewar nato
55,"Kuala Lumpur, Malaysia",1513781999160684544,2022-04-12 07:32:07+00:00,"https://t.co/GpSr7UVPOE

Q1 - How do black Americans benefit from unity with #GQP?

Q2 - Is the President's duty to faithfully execute the Laws optional?

Q3 - Did #NATO expansion &amp; #Biden's offensive remarks about #Putin help #Ukraine?

#BLM #racism
#UkraineWar #RussiaUkraineWar",,,,,['GQP'],2,0,Twitter Web App,1.1997681328327762e+18,q1 how do black americans benefit from unity with gqp q2 is the president 's duty to faithfully execute the laws optional q3 did nato expansion amp biden 's offensive remarks about putin help ukraine blm racism ukrainewar russiaukrainewar
56,"Ventura, Ca",1517673391699886080,2022-04-23 01:15:08+00:00,Just a reminder this weekend is the traditional Orthodox Easter in Ukraine. Instead of celebrating they just hope to be alive to see the next day. #RussiaUkraineWar https://t.co/bfAbmQDHQH,,,,,,7,19,Twitter for iPhone,18448119.0,just reminder this weekend is the traditional orthodox easter ukraine instead of celebrating they just hope to be alive to see the next day russiaukrainewar
57,"Kuala Lumpur, Malaysia",1513764946911588353,2022-04-12 06:24:22+00:00,"https://t.co/SCoBsD5MIO

Those who don't want to know abt the root cause of #UkraineWar &amp; argue with me, shouldn't be upset that I called them dumb

I don't insult them
I describe them

#Biden #Putin #Trump #racism #BLM #Ukraine #Russia #RussiaUkraineWar #NATO #HumanRights #Truth",,,,,['UkraineWar'],4,6,Twitter Web App,1.1997681328327762e+18,those who do n't want to know abt the root cause of ukrainewar amp argue with me should n't be upset that called them dumb do n't insult them describe them biden putin trump racism blm ukraine russia russiaukrainewar nato humanrights truth
58,"Kuala Lumpur, Malaysia",1513770068936900609,2022-04-12 06:44:43+00:00,"https://t.co/YSksBpaYgk

Your homeland is your
- 1st step/word/love
- loved ones &amp; friends

Your country gave you everything you have

If you can't even face the #Truth to save your country, you know who you are

https://t.co/4QKHtSc9Ru

#Biden #Putin #Ukraine #RussiaUkraineWar",,,,,,6,4,Twitter Web App,1.1997681328327762e+18,your homeland is your 1st step/word/love loved ones amp friends your country gave you everything you have if you ca n't even face the truth to save your country you know who you are biden putin ukraine russiaukrainewar
59,"Kuala Lumpur, Malaysia",1513766272592654338,2022-04-12 06:29:38+00:00,"https://t.co/SCoBsD5MIO

What helps understand what's going on cannot be ugly or inconvenient

#Hypocrisy is ugly, not the #Truth 

https://t.co/4QKHtSc9Ru

#Biden #Putin #Ukraine #UkraineWar #UkraineRussiaWar #RussiaUkraineWar #UkraineUnderAttack #RussiaUkraineConflict #Facts",,,,,['Hypocrisy'],4,4,Twitter Web App,1.1997681328327762e+18,what helps understand what 's going on can not be ugly or inconvenient hypocrisy is ugly not the truth biden putin ukraine ukrainewar ukrainerussiawar russiaukrainewar ukraineunderattack russiaukraineconflict facts
60,加拿大,1515586695340515337,2022-04-17 07:03:21+00:00,石国鹏老师斥俄粉不读历史：俄罗斯怎么可能会替中国与西方对抗？#石国鹏 #RussiaUkraineWar https://t.co/0sVC0e67QH,,,,,"['石国鹏', 'RussiaUkraineWar']",892,2808,Twitter for iPhone,7.421773675362386e+17,石国鹏老师斥俄粉不读历史：俄罗斯怎么可能会替中国与西方对抗？ 石国鹏 russiaukrainewar
61,India,1517797692713234433,2022-04-23 09:29:03+00:00,"Mariupol done, Kharkiv next?
India Today's @mausamii2u gets you this report from ground zero
#ITVideo #RussiaUkraineWar| @snehamordani https://t.co/gEN63MLqrO",,,,,['ITVideo'],4,8,Twitter Media Studio - LiveCut,19897138.0,mariupol done kharkiv next india today 's mausamii2u gets you this report from ground zero itvideo russiaukrainewar| snehamordani
62,United Kingdom,1499787117303582726,2022-03-04 16:41:28+00:00,"Trump wouldnt have sat back.
#Putin #Zelensky #UkraineWar  #RussiaUkraineWar https://t.co/85wWixRsy8",,,,,"['Putin', 'Zelensky', 'UkraineWar', 'RussiaUkraineWar']",5,7,Twitter Web App,32854119.0,trump wouldnt have sat back putin zelensky ukrainewar russiaukrainewar
63,,1517922047615451136,2022-04-23 17:43:12+00:00,"Mariupol, one of the underground bunkers of the Azovstal factory #RussiaUkraineWar #Russia #StandUpForUkraine #Ukraine #UkraineRussia  #StopWarInUkraine #StopRussia #StopPutin #StandWithUkraine https://t.co/6iGfssGLym",,,,,"['RussiaUkraineWar', 'Russia', 'StandUpForUkraine']",10,19,Twitter for Android,341278728.0,mariupol one of the underground bunkers of the azovstal factory russiaukrainewar russia standupforukraine ukraine ukrainerussia stopwarinukraine stoprussia stopputin standwithukraine
64,,1504048732207140868,2022-03-16 10:55:36+00:00,"#BREAKING: Ukraine rejects the idea of being neutral like #Sweden/#Austria: #Ukrainian presidency. @ZelenskyyUa

#UkraineWar #UkraineRussianWar #Russia #Russian #RussianUkrainianWar #RussiaUkraineWar #Putin #Zelensky https://t.co/7I8Yb6HplM",,,,,"['BREAKING', 'Sweden', 'Austria', 'Ukrainian']",12,21,Twitter for Android,1.1453266353878836e+18,breaking ukraine rejects the idea of being neutral like sweden/ austria ukrainian presidency zelenskyyua ukrainewar ukrainerussianwar russia russian russianukrainianwar russiaukrainewar putin zelensky
65,"Kuala Lumpur, Malaysia",1513766272592654338,2022-04-12 06:29:38+00:00,"https://t.co/SCoBsD5MIO

What helps understand what's going on cannot be ugly or inconvenient

#Hypocrisy is ugly, not the #Truth 

https://t.co/4QKHtSc9Ru

#Biden #Putin #Ukraine #UkraineWar #UkraineRussiaWar #RussiaUkraineWar #UkraineUnderAttack #RussiaUkraineConflict #Facts",,,,,['Hypocrisy'],4,4,Twitter Web App,1.1997681328327762e+18,what helps understand what 's going on can not be ugly or inconvenient hypocrisy is ugly not the truth biden putin ukraine ukrainewar ukrainerussiawar russiaukrainewar ukraineunderattack russiaukraineconflict facts
66,Украина,1513414666902417411,2022-04-11 07:12:29+00:00,"Women from Ukrainian countryside telling about a surprised reaction of #RussianSoldiers to toilets inside their houses. After being shown how they work Russians got inspired and stole the toilets. Sadly, they don't know yet that running water is required
#RussiaUkraineWar https://t.co/UT1NzltvtX",,,,,['RussianSoldiers'],118,321,Twitter for Android,1.482328498958213e+18,women from ukrainian countryside telling about surprised reaction of russiansoldiers to toilets inside their houses after being shown how they work russians got inspired and stole the toilets sadly they do n't know yet that running water is required russiaukrainewar
67,,1517928394230534145,2022-04-23 18:08:25+00:00,"#Japan, #Russia  settle salmon quota amid tensions over #Ukraine️  - American News For You 

#UkraineRussiaWar #RussiaUkraineWar 
https://t.co/7zdoii49tk",,,,,"['Japan', 'Russia', 'Ukraine️', 'UkraineRussiaWar']",4,5,Twitter Web App,1.4987479727792292e+18,japan russia settle salmon quota amid tensions over ukraine️ american news for you ukrainerussiawar russiaukrainewar
68,"Kuala Lumpur, Malaysia",1513764946911588353,2022-04-12 06:24:22+00:00,"https://t.co/SCoBsD5MIO

Those who don't want to know abt the root cause of #UkraineWar &amp; argue with me, shouldn't be upset that I called them dumb

I don't insult them
I describe them

#Biden #Putin #Trump #racism #BLM #Ukraine #Russia #RussiaUkraineWar #NATO #HumanRights #Truth",,,,,['UkraineWar'],4,6,Twitter Web App,1.1997681328327762e+18,those who do n't want to know abt the root cause of ukrainewar amp argue with me should n't be upset that called them dumb do n't insult them describe them biden putin trump racism blm ukraine russia russiaukrainewar nato humanrights truth
69,Ukraine,1517937599087661056,2022-04-23 18:45:00+00:00,"#France, #Germany, #Italy, #Austria, #Bulgaria and the #Czech Republic have been supplying hundreds of millions of dollars worth of weapons to #Russia through embargo loopholes, writes @dailytelegraph with reference to the report of the @europeanunion 
#Ukraine #RussiaUkraineWar",,,,,"['France', 'Germany', 'Italy', 'Austria', 'Bulgaria', 'Czech']",27,87,Twitter Web App,2288308578.0,france germany italy austria bulgaria and the czech republic have been supplying hundreds of millions of dollars worth of weapons to russia through embargo loopholes writes dailytelegraph with reference to the report of the europeanunion ukraine russiaukrainewar
70,Ukraine,1517937599087661056,2022-04-23 18:45:00+00:00,"#France, #Germany, #Italy, #Austria, #Bulgaria and the #Czech Republic have been supplying hundreds of millions of dollars worth of weapons to #Russia through embargo loopholes, writes @dailytelegraph with reference to the report of the @europeanunion 
#Ukraine #RussiaUkraineWar",,,,,"['France', 'Germany', 'Italy', 'Austria', 'Bulgaria', 'Czech']",27,87,Twitter Web App,2288308578.0,france germany italy austria bulgaria and the czech republic have been supplying hundreds of millions of dollars worth of weapons to russia through embargo loopholes writes dailytelegraph with reference to the report of the europeanunion ukraine russiaukrainewar
71,"Kuala Lumpur, Malaysia",1513761831843958786,2022-04-12 06:11:59+00:00,"https://t.co/dQgeTSmCrq

The #fact that most Americans don't Q #Biden's refusal to end #NATO expansion or his insulting remarks about #Putin is not surprising

They never Q unity with #racists, although it puts the lives of black Americans at risk

#Ukraine #RussiaUkraineWar #BLM",,,,,"['fact', 'Biden', 'NATO']",3,1,Twitter Web App,1.1997681328327762e+18,the fact that most americans do n't q biden 's refusal to end nato expansion or his insulting remarks about putin is not surprising they never q unity with racists although it puts the lives of black americans at risk ukraine russiaukrainewar blm
72,,1516811411871125507,2022-04-20 16:09:56+00:00,"Abandoned corpses of #Ukraine|ian soldiers on the outskirts of #Rubezhnoye, #Luhansk region
#war #Russia #RussiaUkraineWar #NATO #USA
https://t.co/FnEemwbXmR",,,,,"['Ukraine', 'Rubezhnoye', 'Luhansk', 'war', 'Russia']",1,0,Twitter Web App,1.516053188922823e+18,abandoned corpses of ukraine|ian soldiers on the outskirts of rubezhnoye luhansk region war russia russiaukrainewar nato usa
73,"Moscow 🆉 55.77174400703612, 3",1517962094850850816,2022-04-23 20:22:20+00:00,"I sistemi di difesa aerea russi hanno abbattuto un elicottero Mi-8 ucraino in direzione #Zaporozhye 🆉 #Zperlavittoria ✊🇷🇺🆉
#Donbas #putin #Kharkiv #ZelenskyWarCriminal  #putin #Odessa #kiev #Ucraina #Russia #RussianUkrainianWar #RussiaUkraineWar #leopoli #Donbas #Ukraine️ https://t.co/nqbe1h04OE",,,,,['Zaporozhye'],2,2,Twitter Web App,1.5056662693071462e+18,sistemi difesa aerea russi abbattuto elicottero mi-8 ucraino direzione zaporozhye 🆉 zperlavittoria ✊🇷🇺🆉 donbas putin kharkiv zelenskywarcriminal putin odessa kiev ucraina russia russianukrainianwar russiaukrainewar leopoli donbas ukraine️
74,"Kuala Lumpur, Malaysia",1513761831843958786,2022-04-12 06:11:59+00:00,"https://t.co/dQgeTSmCrq

The #fact that most Americans don't Q #Biden's refusal to end #NATO expansion or his insulting remarks about #Putin is not surprising

They never Q unity with #racists, although it puts the lives of black Americans at risk

#Ukraine #RussiaUkraineWar #BLM",,,,,"['fact', 'Biden', 'NATO']",3,1,Twitter Web App,1.1997681328327762e+18,the fact that most americans do n't q biden 's refusal to end nato expansion or his insulting remarks about putin is not surprising they never q unity with racists although it puts the lives of black americans at risk ukraine russiaukrainewar blm
